epoch,step,train_loss,val_loss
1,190459,nan,
1,190469,nan,
1,190479,nan,
1,190489,nan,
1,190499,nan,
1,190509,nan,
1,190519,nan,
1,190529,nan,
1,190539,nan,
1,190549,nan,
1,190559,nan,
1,190569,nan,
1,190579,nan,
1,190589,nan,
1,190599,nan,
1,190609,nan,
1,190619,nan,
1,190629,nan,
1,190639,nan,
1,190649,nan,
1,190659,nan,
1,190669,nan,
1,190679,nan,
1,190689,nan,
1,190699,nan,
1,190709,nan,
1,190719,nan,
1,190729,nan,
1,190739,nan,
1,190749,nan,
1,190759,nan,
1,190769,nan,
1,190779,nan,
1,190789,nan,
1,190799,nan,
1,190809,nan,
1,190819,nan,
1,190829,nan,
1,190839,nan,
1,190849,nan,
1,190859,nan,
1,190869,nan,
1,190879,nan,
1,190889,nan,
1,190899,nan,
1,190909,nan,
1,190919,nan,
1,190929,nan,
1,190939,nan,
1,190949,nan,
1,190959,nan,
1,190969,nan,
1,190979,nan,
1,190989,nan,
1,190999,nan,
1,191009,nan,
1,191019,nan,
1,191029,nan,
1,191039,nan,
1,191049,nan,
1,191059,nan,
1,191069,nan,
1,191079,nan,
1,191089,nan,
1,191099,nan,
1,191109,nan,
1,191119,nan,
1,191129,nan,
1,191139,nan,
1,191149,nan,
1,191159,nan,
1,191169,nan,
1,191179,nan,
1,191189,nan,
1,191199,nan,
1,191209,nan,
1,191219,nan,
1,191229,nan,
1,191239,nan,
1,191249,nan,
1,191259,nan,
1,191269,nan,
1,191279,nan,
1,191289,nan,
1,191299,nan,
1,191309,nan,
1,191319,nan,
1,191329,nan,
1,191339,nan,
1,191349,nan,
1,191359,nan,
1,191369,nan,
1,191379,nan,
1,191389,nan,
1,191399,nan,
1,191409,nan,
1,191419,nan,
1,191429,nan,
1,191439,nan,
1,191449,nan,
1,191459,nan,
1,191469,nan,
1,191479,nan,
1,191489,nan,
1,191499,nan,
1,191509,nan,
1,191519,nan,
1,191529,nan,
1,191539,nan,
1,191549,nan,
1,191559,nan,
1,191569,nan,
1,191579,nan,
1,191589,nan,
1,191599,nan,
1,191609,nan,
1,191619,nan,
1,191629,nan,
1,191639,nan,
1,191649,nan,
1,191659,nan,
1,191669,nan,
1,191679,nan,
1,191689,nan,
1,191699,nan,
1,191709,nan,
1,191719,nan,
1,191729,nan,
1,191739,nan,
1,191749,nan,
1,191759,nan,
1,191769,nan,
1,191779,nan,
1,191789,nan,
1,191799,nan,
1,191809,nan,
1,191819,nan,
1,191829,nan,
1,191839,nan,
1,191849,nan,
1,191859,nan,
1,191869,nan,
1,191879,nan,
1,191889,nan,
1,191899,nan,
1,191909,nan,
1,191919,nan,
1,191929,nan,
1,191939,nan,
1,191949,nan,
1,191959,nan,
1,191969,nan,
1,191979,nan,
1,191989,nan,
1,191999,nan,
1,192009,nan,
1,192019,nan,
1,192029,nan,
1,192039,nan,
1,192049,nan,
1,192059,nan,
1,192069,nan,
1,192079,nan,
1,192089,nan,
1,192099,nan,
1,192109,nan,
1,192119,nan,
1,192129,nan,
1,192139,nan,
1,192149,nan,
1,192159,nan,
1,192169,nan,
1,192179,nan,
1,192189,nan,
1,192199,nan,
1,192209,nan,
1,192219,nan,
1,192229,nan,
1,192239,nan,
1,192249,nan,
1,192259,nan,
1,192269,nan,
1,192279,nan,
1,192289,nan,
1,192299,nan,
1,192309,nan,
1,192319,nan,
1,192329,nan,
1,192339,nan,
1,192349,nan,
1,192359,nan,
1,192369,nan,
1,192379,nan,
1,192389,nan,
1,192399,nan,
1,192409,nan,
1,192419,nan,
1,192429,nan,
1,192439,nan,
1,192449,nan,
1,192459,nan,
1,192469,nan,
1,192479,nan,
1,192489,nan,
1,192499,nan,
1,192509,nan,
1,192519,nan,
1,192529,nan,
1,192539,nan,
1,192549,nan,
1,192559,nan,
1,192569,nan,
1,192579,nan,
1,192589,nan,
1,192599,nan,
1,192609,nan,
1,192619,nan,
1,192629,nan,
1,192639,nan,
1,192649,nan,
1,192659,nan,
1,192669,nan,
1,192679,nan,
1,192689,nan,
1,192699,nan,
1,192709,nan,
1,192719,nan,
1,192729,nan,
1,192739,nan,
1,192749,nan,
1,192759,nan,
1,192769,nan,
1,192779,nan,
1,192789,nan,
1,192799,nan,
1,192809,nan,
1,192819,nan,
1,192829,nan,
1,192839,nan,
1,192849,nan,
1,192859,nan,
1,192869,nan,
1,192879,nan,
1,192889,nan,
1,192899,nan,
1,192909,nan,
1,192919,nan,
1,192929,nan,
1,192939,nan,
1,192949,nan,
1,192959,nan,
1,192969,nan,
1,192979,nan,
1,192989,nan,
1,192999,nan,
1,193009,nan,
1,193019,nan,
1,193029,nan,
1,193039,nan,
1,193049,nan,
1,193059,nan,
1,193069,nan,
1,193079,nan,
1,193089,nan,
1,193099,nan,
1,193109,nan,
1,193119,nan,
1,193129,nan,
1,193139,nan,
1,193149,nan,
1,193159,nan,
1,193169,nan,
1,193179,nan,
1,193189,nan,
1,193199,nan,
1,193209,nan,
1,193219,nan,
1,193229,nan,
1,193239,nan,
1,193249,nan,
1,193259,nan,
1,193269,nan,
1,193279,nan,
1,193289,nan,
1,193299,nan,
1,193309,nan,
1,193319,nan,
1,193329,nan,
1,193339,nan,
1,193349,nan,
1,193359,nan,
1,193369,nan,
1,193379,nan,
1,193389,nan,
1,193399,nan,
1,193409,nan,
1,193419,nan,
1,193429,nan,
1,193439,nan,
1,193449,nan,
1,193459,nan,
1,193469,nan,
1,193479,nan,
1,193489,nan,
1,193499,nan,
1,193509,nan,
1,193519,nan,
1,193529,nan,
1,193539,nan,
1,193549,nan,
1,193559,nan,
1,193569,nan,
1,193579,nan,
1,193589,nan,
1,193599,nan,
1,193609,nan,
1,193619,nan,
1,193629,nan,
1,193639,nan,
1,193649,nan,
1,193659,nan,
1,193669,nan,
1,193679,nan,
1,193689,nan,
1,193699,nan,
1,193709,nan,
1,193719,nan,
1,193729,nan,
1,193739,nan,
1,193749,nan,
1,193759,nan,
1,193769,nan,
1,193779,nan,
1,193789,nan,
1,193799,nan,
1,193809,nan,
1,193819,nan,
1,193829,nan,
1,193839,nan,
1,193849,nan,
1,193859,nan,
1,193869,nan,
1,193879,nan,
1,193889,nan,
1,193899,nan,
1,193909,nan,
1,193919,nan,
1,193929,nan,
1,193939,nan,
1,193949,nan,
1,193959,nan,
1,193969,nan,
1,193979,nan,
1,193989,nan,
1,193999,nan,
1,194009,nan,
1,194019,nan,
1,194029,nan,
1,194039,nan,
1,194049,nan,
1,194059,nan,
1,194069,nan,
1,194079,nan,
1,194089,nan,
1,194099,nan,
1,194109,nan,
1,194119,nan,
1,194129,nan,
1,194139,nan,
1,194149,nan,
1,194159,nan,
1,194169,nan,
1,194179,nan,
1,194189,nan,
1,194199,nan,
1,194209,nan,
1,194219,nan,
1,194229,nan,
1,194239,nan,
1,194249,nan,
1,194259,nan,
1,194269,nan,
1,194279,nan,
1,194289,nan,
1,194299,nan,
1,194309,nan,
1,194319,nan,
1,194329,nan,
1,194339,nan,
1,194349,nan,
1,194359,nan,
1,194369,nan,
1,194379,nan,
1,194389,nan,
1,194399,nan,
1,194409,nan,
1,194419,nan,
1,194429,nan,
1,194439,nan,
1,194449,nan,
1,194459,nan,
1,194469,nan,
1,194479,nan,
1,194489,nan,
1,194499,nan,
1,194509,nan,
1,194519,nan,
1,194529,nan,
1,194539,nan,
1,194549,nan,
1,194559,nan,
1,194569,nan,
1,194579,nan,
1,194589,nan,
1,194599,nan,
1,194609,nan,
1,194619,nan,
1,194629,nan,
1,194639,nan,
1,194649,nan,
1,194659,nan,
1,194669,nan,
1,194679,nan,
1,194689,nan,
1,194699,nan,
1,194709,nan,
1,194719,nan,
1,194729,nan,
1,194739,nan,
1,194749,nan,
1,194759,nan,
1,194769,nan,
1,194779,nan,
1,194789,nan,
1,194799,nan,
1,194809,nan,
1,194819,nan,
1,194829,nan,
1,194839,nan,
1,194849,nan,
1,194859,nan,
1,194869,nan,
1,194879,nan,
1,194889,nan,
1,194899,nan,
1,194909,nan,
1,194919,nan,
1,194929,nan,
1,194939,nan,
1,194949,nan,
1,194959,nan,
1,194969,nan,
1,194979,nan,
1,194989,nan,
1,194999,nan,
1,195009,nan,
1,195019,nan,
1,195029,nan,
1,195039,nan,
1,195049,nan,
1,195059,nan,
1,195069,nan,
1,195079,nan,
1,195089,nan,
1,195099,nan,
1,195109,nan,
1,195119,nan,
1,195129,nan,
1,195139,nan,
1,195149,nan,
1,195159,nan,
1,195169,nan,
1,195179,nan,
1,195189,nan,
1,195199,nan,
1,195209,nan,
1,195219,nan,
1,195229,nan,
1,195239,nan,
1,195249,nan,
1,195259,nan,
1,195269,nan,
1,195279,nan,
1,195289,nan,
1,195299,nan,
1,195309,nan,
1,195319,nan,
1,195329,nan,
1,195339,nan,
1,195349,nan,
1,195359,nan,
1,195369,nan,
1,195379,nan,
1,195389,nan,
1,195399,nan,
1,195409,nan,
1,195419,nan,
1,195429,nan,
1,195439,nan,
1,195449,nan,
1,195459,nan,
1,195469,nan,
1,195479,nan,
1,195489,nan,
1,195499,nan,
1,195509,nan,
1,195519,nan,
1,195529,nan,
1,195539,nan,
1,195549,nan,
1,195559,nan,
1,195569,nan,
1,195579,nan,
1,195589,nan,
1,195599,nan,
1,195609,nan,
1,195619,nan,
1,195629,nan,
1,195639,nan,
1,195649,nan,
1,195659,nan,
1,195669,nan,
1,195679,nan,
1,195689,nan,
1,195699,nan,
1,195709,nan,
1,195719,nan,
1,195729,nan,
1,195739,nan,
1,195749,nan,
1,195759,nan,
1,195769,nan,
1,195779,nan,
1,195789,nan,
1,195799,nan,
1,195809,nan,
1,195819,nan,
1,195829,nan,
1,195839,nan,
1,195849,nan,
1,195859,nan,
1,195869,nan,
1,195879,nan,
1,195889,nan,
1,195899,nan,
1,195909,nan,
1,195919,nan,
1,195929,nan,
1,195939,nan,
1,195949,nan,
1,195959,nan,
1,195969,nan,
1,195979,nan,
1,195989,nan,
1,195999,nan,
1,196009,nan,
1,196019,nan,
1,196029,nan,
1,196039,nan,
1,196049,nan,
1,196059,nan,
1,196069,nan,
1,196079,nan,
1,196089,nan,
1,196099,nan,
1,196109,nan,
1,196119,nan,
1,196129,nan,
1,196139,nan,
1,196149,nan,
1,196159,nan,
1,196169,nan,
1,196179,nan,
1,196189,nan,
1,196199,nan,
1,196209,nan,
1,196219,nan,
1,196229,nan,
1,196239,nan,
1,196249,nan,
1,196259,nan,
1,196269,nan,
1,196279,nan,
1,196289,nan,
1,196299,nan,
1,196309,nan,
1,196319,nan,
1,196329,nan,
1,196339,nan,
1,196349,nan,
1,196359,nan,
1,196369,nan,
1,196379,nan,
1,196389,nan,
1,196399,nan,
1,196409,nan,
1,196419,nan,
1,196429,nan,
1,196439,nan,
1,196449,nan,
1,196459,nan,
1,196469,nan,
1,196479,nan,
1,196489,nan,
1,196499,nan,
1,196509,nan,
1,196519,nan,
1,196529,nan,
1,196539,nan,
1,196549,nan,
1,196559,nan,
1,196569,nan,
1,196579,nan,
1,196589,nan,
1,196599,nan,
1,196609,nan,
1,196619,nan,
1,196629,nan,
1,196639,nan,
1,196649,nan,
1,196659,nan,
1,196669,nan,
1,196679,nan,
1,196689,nan,
1,196699,nan,
1,196709,nan,
1,196719,nan,
1,196729,nan,
1,196739,nan,
1,196749,nan,
1,196759,nan,
1,196769,nan,
1,196779,nan,
1,196789,nan,
1,196799,nan,
1,196809,nan,
1,196819,nan,
1,196829,nan,
1,196839,nan,
1,196849,nan,
1,196859,nan,
1,196869,nan,
1,196879,nan,
1,196889,nan,
1,196899,nan,
1,196909,nan,
1,196919,nan,
1,196929,nan,
1,196939,nan,
1,196949,nan,
1,196959,nan,
1,196969,nan,
1,196979,nan,
1,196989,nan,
1,196999,nan,
1,197009,nan,
1,197019,nan,
1,197029,nan,
1,197039,nan,
1,197049,nan,
1,197059,nan,
1,197069,nan,
1,197079,nan,
1,197089,nan,
1,197099,nan,
1,197109,nan,
1,197119,nan,
1,197129,nan,
1,197139,nan,
1,197149,nan,
1,197159,nan,
1,197169,nan,
1,197179,nan,
1,197189,nan,
1,197199,nan,
1,197209,nan,
1,197219,nan,
1,197229,nan,
1,197239,nan,
1,197249,nan,
1,197259,nan,
1,197269,nan,
1,197279,nan,
1,197289,nan,
1,197299,nan,
1,197309,nan,
1,197319,nan,
1,197329,nan,
1,197339,nan,
1,197349,nan,
1,197359,nan,
1,197369,nan,
1,197379,nan,
1,197389,nan,
1,197399,nan,
1,197409,nan,
1,197419,nan,
1,197429,nan,
1,197439,nan,
1,197449,nan,
1,197459,nan,
1,197469,nan,
1,197479,nan,
1,197489,nan,
1,197499,nan,
1,197509,nan,
1,197519,nan,
1,197529,nan,
1,197539,nan,
1,197549,nan,
1,197559,nan,
1,197569,nan,
1,197579,nan,
1,197589,nan,
1,197599,nan,
1,197609,nan,
1,197619,nan,
1,197629,nan,
1,197639,nan,
1,197649,nan,
1,197659,nan,
1,197669,nan,
1,197679,nan,
1,197689,nan,
1,197699,nan,
1,197709,nan,
1,197719,nan,
1,197729,nan,
1,197739,nan,
1,197749,nan,
1,197759,nan,
1,197769,nan,
1,197779,nan,
1,197789,nan,
1,197799,nan,
1,197809,nan,
1,197819,nan,
1,197829,nan,
1,197839,nan,
1,197849,nan,
1,197859,nan,
1,197869,nan,
1,197879,nan,
1,197889,nan,
1,197899,nan,
1,197909,nan,
1,197919,nan,
1,197929,nan,
1,197939,nan,
1,197949,nan,
1,197959,nan,
1,197969,nan,
1,197979,nan,
1,197989,nan,
1,197999,nan,
1,198009,nan,
1,198019,nan,
1,198029,nan,
1,198039,nan,
1,198049,nan,
1,198059,nan,
1,198069,nan,
1,198079,nan,
1,198089,nan,
1,198099,nan,
1,198109,nan,
1,198119,nan,
1,198129,nan,
1,198139,nan,
1,198149,nan,
1,198159,nan,
1,198169,nan,
1,198179,nan,
1,198189,nan,
1,198199,nan,
1,198209,nan,
1,198219,nan,
1,198229,nan,
1,198239,nan,
1,198249,nan,
1,198259,nan,
1,198269,nan,
1,198279,nan,
1,198289,nan,
1,198299,nan,
1,198309,nan,
1,198319,nan,
1,198329,nan,
1,198339,nan,
1,198349,nan,
1,198359,nan,
1,198369,nan,
1,198379,nan,
1,198389,nan,
1,198399,nan,
1,198409,nan,
1,198419,nan,
1,198429,nan,
1,198439,nan,
1,198449,nan,
1,198459,nan,
1,198469,nan,
1,198479,nan,
1,198489,nan,
1,198499,nan,
1,198509,nan,
1,198519,nan,
1,198529,nan,
1,198539,nan,
1,198549,nan,
1,198559,nan,
1,198569,nan,
1,198579,nan,
1,198589,nan,
1,198599,nan,
1,198609,nan,
1,198619,nan,
1,198629,nan,
1,198639,nan,
1,198649,nan,
1,198659,nan,
1,198669,nan,
1,198679,nan,
1,198689,nan,
1,198699,nan,
1,198709,nan,
1,198719,nan,
1,198729,nan,
1,198739,nan,
1,198749,nan,
1,198759,nan,
1,198769,nan,
1,198779,nan,
1,198789,nan,
1,198799,nan,
1,198809,nan,
1,198819,nan,
1,198829,nan,
1,198839,nan,
1,198849,nan,
1,198859,nan,
1,198869,nan,
1,198879,nan,
1,198889,nan,
1,198899,nan,
1,198909,nan,
1,198919,nan,
1,198929,nan,
1,198939,nan,
1,198949,nan,
1,198959,nan,
1,198969,nan,
1,198979,nan,
1,198989,nan,
1,198999,nan,
1,199009,nan,
1,199019,nan,
1,199029,nan,
1,199039,nan,
1,199049,nan,
1,199059,nan,
1,199069,nan,
1,199079,nan,
1,199089,nan,
1,199099,nan,
1,199109,nan,
1,199119,nan,
1,199129,nan,
1,199139,nan,
1,199149,nan,
1,199159,nan,
1,199169,nan,
1,199179,nan,
1,199189,nan,
1,199199,nan,
1,199209,nan,
1,199219,nan,
1,199229,nan,
1,199239,nan,
1,199249,nan,
1,199259,nan,
1,199269,nan,
1,199279,nan,
1,199289,nan,
1,199299,nan,
1,199309,nan,
1,199319,nan,
1,199329,nan,
1,199339,nan,
1,199349,nan,
1,199359,nan,
1,199369,nan,
1,199379,nan,
1,199389,nan,
1,199399,nan,
1,199409,nan,
1,199419,nan,
1,199429,nan,
1,199439,nan,
1,199449,nan,
1,199459,nan,
1,199469,nan,
1,199479,nan,
1,199489,nan,
1,199499,nan,
1,199509,nan,
1,199519,nan,
1,199529,nan,
1,199539,nan,
1,199549,nan,
1,199559,nan,
1,199569,nan,
1,199579,nan,
1,199589,nan,
1,199599,nan,
1,199609,nan,
1,199619,nan,
1,199629,nan,
1,199639,nan,
1,199649,nan,
1,199659,nan,
1,199669,nan,
1,199679,nan,
1,199689,nan,
1,199699,nan,
1,199709,nan,
1,199719,nan,
1,199729,nan,
1,199739,nan,
1,199749,nan,
1,199759,nan,
1,199769,nan,
1,199779,nan,
1,199789,nan,
1,199799,nan,
1,199809,nan,
1,199819,nan,
1,199829,nan,
1,199839,nan,
1,199849,nan,
1,199859,nan,
1,199869,nan,
1,199879,nan,
1,199889,nan,
1,199899,nan,
1,199909,nan,
1,199919,nan,
1,199929,nan,
1,199939,nan,
1,199949,nan,
1,199959,nan,
1,199969,nan,
1,199979,nan,
1,199989,nan,
1,199999,nan,
1,200009,nan,
1,200019,nan,
1,200029,nan,
1,200039,nan,
1,200049,nan,
1,200059,nan,
1,200069,nan,
1,200079,nan,
1,200089,nan,
1,200099,nan,
1,200109,nan,
1,200119,nan,
1,200129,nan,
1,200139,nan,
1,200149,nan,
1,200159,nan,
1,200169,nan,
1,200179,nan,
1,200189,nan,
1,200199,nan,
1,200209,nan,
1,200219,nan,
1,200229,nan,
1,200239,nan,
1,200249,nan,
1,200259,nan,
1,200269,nan,
1,200279,nan,
1,200289,nan,
1,200299,nan,
1,200309,nan,
1,200319,nan,
1,200329,nan,
1,200339,nan,
1,200349,nan,
1,200359,nan,
1,200369,nan,
1,200379,nan,
1,200389,nan,
1,200399,nan,
1,200409,nan,
1,200419,nan,
1,200429,nan,
1,200439,nan,
1,200449,nan,
1,200459,nan,
1,200469,nan,
1,200479,nan,
1,200489,nan,
1,200499,nan,
1,200509,nan,
1,200519,nan,
1,200529,nan,
1,200539,nan,
1,200549,nan,
1,200559,nan,
1,200569,nan,
1,200579,nan,
1,200589,nan,
1,200599,nan,
1,200609,nan,
1,200619,nan,
1,200629,nan,
1,200639,nan,
1,200649,nan,
1,200659,nan,
1,200669,nan,
1,200679,nan,
1,200689,nan,
1,200699,nan,
1,200709,nan,
1,200719,nan,
1,200729,nan,
1,200739,nan,
1,200749,nan,
1,200759,nan,
1,200769,nan,
1,200779,nan,
1,200789,nan,
1,200799,nan,
1,200809,nan,
1,200819,nan,
1,200829,nan,
1,200839,nan,
1,200849,nan,
1,200859,nan,
1,200869,nan,
1,200879,nan,
1,200889,nan,
1,200899,nan,
1,200909,nan,
1,200919,nan,
1,200929,nan,
1,200939,nan,
1,200949,nan,
1,200959,nan,
1,200969,nan,
1,200979,nan,
1,200989,nan,
1,200999,nan,
1,201009,nan,
1,201019,nan,
1,201029,nan,
1,201039,nan,
1,201049,nan,
1,201059,nan,
1,201069,nan,
1,201079,nan,
1,201089,nan,
1,201099,nan,
1,201109,nan,
1,201119,nan,
1,201129,nan,
1,201139,nan,
1,201149,nan,
1,201159,nan,
1,201169,nan,
1,201179,nan,
1,201189,nan,
1,201199,nan,
1,201209,nan,
1,201219,nan,
1,201229,nan,
1,201239,nan,
1,201249,nan,
1,201259,nan,
1,201269,nan,
1,201279,nan,
1,201289,nan,
1,201299,nan,
1,201309,nan,
1,201319,nan,
1,201329,nan,
1,201339,nan,
1,201349,nan,
1,201359,nan,
1,201369,nan,
1,201379,nan,
1,201389,nan,
1,201399,nan,
1,201409,nan,
1,201419,nan,
1,201429,nan,
1,201439,nan,
1,201449,nan,
1,201459,nan,
1,201469,nan,
1,201479,nan,
1,201489,nan,
1,201499,nan,
1,201509,nan,
1,201519,nan,
1,201529,nan,
1,201539,nan,
1,201549,nan,
1,201559,nan,
1,201569,nan,
1,201579,nan,
1,201589,nan,
1,201599,nan,
1,201609,nan,
1,201619,nan,
1,201629,nan,
1,201639,nan,
1,201649,nan,
1,201659,nan,
1,201669,nan,
1,201679,nan,
1,201689,nan,
1,201699,nan,
1,201709,nan,
1,201719,nan,
1,201729,nan,
1,201739,nan,
1,201749,nan,
1,201759,nan,
1,201769,nan,
1,201779,nan,
1,201789,nan,
1,201799,nan,
1,201809,nan,
1,201819,nan,
1,201829,nan,
1,201839,nan,
1,201849,nan,
1,201859,nan,
1,201869,nan,
1,201879,nan,
1,201889,nan,
1,201899,nan,
1,201909,nan,
1,201919,nan,
1,201929,nan,
1,201939,nan,
1,201949,nan,
1,201959,nan,
1,201969,nan,
1,201979,nan,
1,201989,nan,
1,201999,nan,
1,202009,nan,
1,202019,nan,
1,202029,nan,
1,202039,nan,
1,202049,nan,
1,202059,nan,
1,202069,nan,
1,202079,nan,
1,202089,nan,
1,202099,nan,
1,202109,nan,
1,202119,nan,
1,202129,nan,
1,202139,nan,
1,202149,nan,
1,202159,nan,
1,202169,nan,
1,202179,nan,
1,202189,nan,
1,202199,nan,
1,202209,nan,
1,202219,nan,
1,202229,nan,
1,202239,nan,
1,202249,nan,
1,202259,nan,
1,202269,nan,
1,202279,nan,
1,202289,nan,
1,202299,nan,
1,202309,nan,
1,202319,nan,
1,202329,nan,
1,202339,nan,
1,202349,nan,
1,202359,nan,
1,202369,nan,
1,202379,nan,
1,202389,nan,
1,202399,nan,
1,202409,nan,
1,202419,nan,
1,202429,nan,
1,202439,nan,
1,202449,nan,
1,202459,nan,
1,202469,nan,
1,202479,nan,
1,202489,nan,
1,202499,nan,
1,202509,nan,
1,202519,nan,
1,202529,nan,
1,202539,nan,
1,202549,nan,
1,202559,nan,
1,202569,nan,
1,202579,nan,
1,202589,nan,
1,202599,nan,
1,202609,nan,
1,202619,nan,
1,202629,nan,
1,202639,nan,
1,202649,nan,
1,202659,nan,
1,202669,nan,
1,202679,nan,
1,202689,nan,
1,202699,nan,
1,202709,nan,
1,202719,nan,
1,202729,nan,
1,202739,nan,
1,202749,nan,
1,202759,nan,
1,202769,nan,
1,202779,nan,
1,202789,nan,
1,202799,nan,
1,202809,nan,
1,202819,nan,
1,202829,nan,
1,202839,nan,
1,202849,nan,
1,202859,nan,
1,202869,nan,
1,202879,nan,
1,202889,nan,
1,202899,nan,
1,202909,nan,
1,202919,nan,
1,202929,nan,
1,202939,nan,
1,202949,nan,
1,202959,nan,
1,202969,nan,
1,202979,nan,
1,202989,nan,
1,202999,nan,
1,203009,nan,
1,203019,nan,
1,203029,nan,
1,203039,nan,
1,203049,nan,
1,203059,nan,
1,203069,nan,
1,203079,nan,
1,203089,nan,
1,203099,nan,
1,203109,nan,
1,203119,nan,
1,203129,nan,
1,203139,nan,
1,203149,nan,
1,203159,nan,
1,203169,nan,
1,203179,nan,
1,203189,nan,
1,203199,nan,
1,203209,nan,
1,203219,nan,
1,203229,nan,
1,203239,nan,
1,203249,nan,
1,203259,nan,
1,203269,nan,
1,203279,nan,
1,203289,nan,
1,203299,nan,
1,203309,nan,
1,203319,nan,
1,203329,nan,
1,203339,nan,
1,203349,nan,
1,203359,nan,
1,203369,nan,
1,203379,nan,
1,203389,nan,
1,203399,nan,
1,203409,nan,
1,203419,nan,
1,203429,nan,
1,203439,nan,
1,203449,nan,
1,203459,nan,
1,203469,nan,
1,203479,nan,
1,203489,nan,
1,203499,nan,
1,203509,nan,
1,203519,nan,
1,203529,nan,
1,203539,nan,
1,203549,nan,
1,203559,nan,
1,203569,nan,
1,203579,nan,
1,203589,nan,
1,203599,nan,
1,203609,nan,
1,203619,nan,
1,203629,nan,
1,203639,nan,
1,203649,nan,
1,203659,nan,
1,203669,nan,
1,203679,nan,
1,203689,nan,
1,203699,nan,
1,203709,nan,
1,203719,nan,
1,203729,nan,
1,203739,nan,
1,203749,nan,
1,203759,nan,
1,203769,nan,
1,203779,nan,
1,203789,nan,
1,203799,nan,
1,203809,nan,
1,203819,nan,
1,203829,nan,
1,203839,nan,
1,203849,nan,
1,203859,nan,
1,203869,nan,
1,203879,nan,
1,203889,nan,
1,203899,nan,
1,203909,nan,
1,203919,nan,
1,203929,nan,
1,203939,nan,
1,203949,nan,
1,203959,nan,
1,203969,nan,
1,203979,nan,
1,203989,nan,
1,203999,nan,
1,204009,nan,
1,204019,nan,
1,204029,nan,
1,204039,nan,
1,204049,nan,
1,204059,nan,
1,204069,nan,
1,204079,nan,
1,204089,nan,
1,204099,nan,
1,204109,nan,
1,204119,nan,
1,204129,nan,
1,204139,nan,
1,204149,nan,
1,204159,nan,
1,204169,nan,
1,204179,nan,
1,204189,nan,
1,204199,nan,
1,204209,nan,
1,204219,nan,
1,204229,nan,
1,204239,nan,
1,204249,nan,
1,204259,nan,
1,204269,nan,
1,204279,nan,
1,204289,nan,
1,204299,nan,
1,204309,nan,
1,204319,nan,
1,204329,nan,
1,204339,nan,
1,204349,nan,
1,204359,nan,
1,204369,nan,
1,204379,nan,
1,204389,nan,
1,204399,nan,
1,204409,nan,
1,204419,nan,
1,204429,nan,
1,204439,nan,
1,204449,nan,
1,204459,nan,
1,204469,nan,
1,204479,nan,
1,204489,nan,
1,204499,nan,
1,204509,nan,
1,204519,nan,
1,204529,nan,
1,204539,nan,
1,204549,nan,
1,204559,nan,
1,204569,nan,
1,204579,nan,
1,204589,nan,
1,204599,nan,
1,204609,nan,
1,204619,nan,
1,204629,nan,
1,204639,nan,
1,204649,nan,
1,204659,nan,
1,204669,nan,
1,204679,nan,
1,204689,nan,
1,204699,nan,
1,204709,nan,
1,204719,nan,
1,204729,nan,
1,204739,nan,
1,204749,nan,
1,204759,nan,
1,204769,nan,
1,204779,nan,
1,204789,nan,
1,204799,nan,
1,204809,nan,
1,204819,nan,
1,204829,nan,
1,204839,nan,
1,204849,nan,
1,204859,nan,
1,204869,nan,
1,204879,nan,
1,204889,nan,
1,204899,nan,
1,204909,nan,
1,204919,nan,
1,204929,nan,
1,204939,nan,
1,204949,nan,
1,204959,nan,
1,204969,nan,
1,204979,nan,
1,204989,nan,
1,204999,nan,
1,205009,nan,
1,205019,nan,
1,205029,nan,
1,205039,nan,
1,205049,nan,
1,205059,nan,
1,205069,nan,
1,205079,nan,
1,205089,nan,
1,205099,nan,
1,205109,nan,
1,205119,nan,
1,205129,nan,
1,205139,nan,
1,205149,nan,
1,205159,nan,
1,205169,nan,
1,205179,nan,
1,205189,nan,
1,205199,nan,
1,205209,nan,
1,205219,nan,
1,205229,nan,
1,205239,nan,
1,205249,nan,
1,205259,nan,
1,205269,nan,
1,205279,nan,
1,205289,nan,
1,205299,nan,
1,205309,nan,
1,205319,nan,
1,205329,nan,
1,205339,nan,
1,205349,nan,
1,205359,nan,
1,205369,nan,
1,205379,nan,
1,205389,nan,
1,205399,nan,
1,205409,nan,
1,205419,nan,
1,205429,nan,
1,205439,nan,
1,205449,nan,
1,205459,nan,
1,205469,nan,
1,205479,nan,
1,205489,nan,
1,205499,nan,
1,205509,nan,
1,205519,nan,
1,205529,nan,
1,205539,nan,
1,205549,nan,
1,205559,nan,
1,205569,nan,
1,205579,nan,
1,205589,nan,
1,205599,nan,
1,205609,nan,
1,205619,nan,
1,205629,nan,
1,205639,nan,
1,205649,nan,
1,205659,nan,
1,205669,nan,
1,205679,nan,
1,205689,nan,
1,205699,nan,
1,205709,nan,
1,205719,nan,
1,205729,nan,
1,205739,nan,
1,205749,nan,
1,205759,nan,
1,205769,nan,
1,205779,nan,
1,205789,nan,
1,205799,nan,
1,205809,nan,
1,205819,nan,
1,205829,nan,
1,205839,nan,
1,205849,nan,
1,205859,nan,
1,205869,nan,
1,205879,nan,
1,205889,nan,
1,205899,nan,
1,205909,nan,
1,205919,nan,
1,205929,nan,
1,205939,nan,
1,205949,nan,
1,205959,nan,
1,205969,nan,
1,205979,nan,
